_uid_,gridref,km_sq,record_dat,species,adults,males,females,mating,eggs,larvae,nests,pupae,rec_year,rec_month,rec_day,x,y
1393,NM838735,NM8373,15/06/2004,Chequered Skipper,2,,,,,,,,2004,6,15,183850,773550
1394,NM838735,NM8373,20/06/2004,Chequered Skipper,2,,,,,,,,2004,6,20,183850,773550
1395,NM839735,NM8373,20/06/2004,Chequered Skipper,3,,,,,,,,2004,6,20,183950,773550
1396,NM838735,NM8373,20/06/2004,Chequered Skipper,2,,,,,,,,2004,6,20,183850,773550
1397,NM837735,NM8373,31/05/2004,Chequered Skipper,1,,,,,,,,2004,5,31,183750,773550
1398,NM837735,NM8373,20/06/2004,Chequered Skipper,1,,,,,,,,2004,6,20,183750,773550
1399,NM843734,NM8473,31/05/2004,Chequered Skipper,1,,,,,,,,2004,5,31,184350,773450
1400,NM842734,NM8473,31/05/2004,Chequered Skipper,5,,,,,,,,2004,5,31,184250,773450
1401,NM840735,NM8473,31/05/2004,Chequered Skipper,7,,,,,,,,2004,5,31,184050,773550
1402,NN2781,NN2781,12/06/2003,Chequered Skipper,14,,,,,,,,2003,6,12,227500,781500
1403,NN1277,NN1277,15/06/2003,Chequered Skipper,1,,,,,,,,2003,6,15,212500,777500
1404,NN2481,NN2481,09/06/2003,Chequered Skipper,7,,,,,,,,2003,6,9,224500,781500
1405,NN2580,NN2580,10/06/2003,Chequered Skipper,7,,,,,,,,2003,6,10,225500,780500
1406,NM9380,NM9380,23/06/2003,Chequered Skipper,1,,,,,,,,2003,6,23,193500,780500
1407,NN2381,NN2381,05/06/2003,Chequered Skipper,24,,,,,,,,2003,6,5,223500,781500
1408,NN2880,NN2880,12/06/2003,Chequered Skipper,1,,,,,,,,2003,6,12,228500,780500
1409,NN234817,NN2381,03/06/2003,Chequered Skipper,B,,,,,,,,2003,6,3,223450,781750
1410,NN251808,NN2580,03/06/2003,Chequered Skipper,B,,,,,,,,2003,6,3,225150,780850
1411,NM747618,NM7461,15/06/2003,Chequered Skipper,0,,,,,,,,2003,6,15,174750,761850
1412,NM788704,NM7870,15/06/2003,Chequered Skipper,0,,,,,,,,2003,6,15,178850,770450
1413,NM789705,NM7870,15/06/2003,Chequered Skipper,0,,,,,,,,2003,6,15,178950,770550
1414,NM796711,NM7971,15/06/2003,Chequered Skipper,0,,,,,,,,2003,6,15,179650,771150
1415,NM810717,NM8171,16/06/2003,Chequered Skipper,B,,,,,,,,2003,6,16,181050,771750
1416,NM7968,NM7968,04/06/2003,Chequered Skipper,3,,,,,,,,2003,6,4,179500,768500
1417,NM7968,NM7968,14/06/2003,Chequered Skipper,2,,,,,,,,2003,6,14,179500,768500
1418,NN019790,NN0179,02/06/2003,Chequered Skipper,0,,,,,,,,2003,6,2,201950,779050
1419,NN1379,NN1379,02/06/2003,Chequered Skipper,0,,,,,,,,2003,6,2,213500,779500
1420,NN1476,NN1476,01/06/2003,Chequered Skipper,0,,,,,,,,2003,6,1,214500,776500
1421,NM8373,NM8373,15/05/2003,Chequered Skipper,1,,,,,,,,2003,5,15,183500,773500
1422,NM8373,NM8373,24/05/2003,Chequered Skipper,10,,,,,,,,2003,5,24,183500,773500
1423,NM8373,NM8373,31/05/2003,Chequered Skipper,25,,,,,,,,2003,5,31,183500,773500
1424,NM8373,NM8373,05/06/2003,Chequered Skipper,29,,,,,,,,2003,6,5,183500,773500
1425,NM8373,NM8373,14/06/2003,Chequered Skipper,20,,,,,,,,2003,6,14,183500,773500
1426,NM8373,NM8373,21/06/2003,Chequered Skipper,10,,,,,,,,2003,6,21,183500,773500
1427,NM8373,NM8373,24/06/2003,Chequered Skipper,4,,,,,,,,2003,6,24,183500,773500
1428,NN120912,NN1291,28/09/2003,Chequered Skipper,,,,,,1,,,2003,9,28,212050,791250
1429,NN120912,NN1291,29/09/2003,Chequered Skipper,,,,,,1,,,2003,9,29,212050,791250
1430,NN121912,NN1291,02/06/2003,Chequered Skipper,12,,,,,,,,2003,6,2,212150,791250
1431,NN121912,NN1291,07/06/2003,Chequered Skipper,6,,,,,,,,2003,6,7,212150,791250
1432,NN121912,NN1291,28/09/2003,Chequered Skipper,,,,,,1,,,2003,9,28,212150,791250
1433,NN121912,NN1291,29/09/2003,Chequered Skipper,,,,,,1,,,2003,9,29,212150,791250
1434,NN122914,NN1291,28/09/2003,Chequered Skipper,,,,,,1,,,2003,9,28,212250,791450
1435,NN120912,NN1291,02/06/2003,Chequered Skipper,4,,,,,,,,2003,6,2,212050,791250
1436,NN120912,NN1291,07/06/2003,Chequered Skipper,1,,,,,,,,2003,6,7,212050,791250
1437,NN227815,NN2281,10/06/2003,Chequered Skipper,3,,,,,,,,2003,6,10,222750,781550
1438,NN095711,NN0971,05/06/2003,Chequered Skipper,2,,,,,,,,2003,6,5,209550,771150
1439,NN096712,NN0971,22/05/2003,Chequered Skipper,1,,,,,,,,2003,5,22,209650,771250
1440,NN096712,NN0971,05/06/2003,Chequered Skipper,1,,,,,,,,2003,6,5,209650,771250
1441,NM745618,NM7461,24/05/2003,Chequered Skipper,2,,,,,,,,2003,5,24,174550,761850
1442,NM746618,NM7461,24/05/2003,Chequered Skipper,1,,,,,,,,2003,5,24,174650,761850
1443,NM746618,NM7461,07/06/2003,Chequered Skipper,2,,,,,,,,2003,6,7,174650,761850
1444,NM747618,NM7461,24/05/2003,Chequered Skipper,1,,,,,,,,2003,5,24,174750,761850
1445,NM747618,NM7461,07/06/2003,Chequered Skipper,1,,,,,,,,2003,6,7,174750,761850
1446,NM747618,NM7461,16/06/2003,Chequered Skipper,2,,,,,,,,2003,6,16,174750,761850
1447,NM826634,NM8263,24/05/2003,Chequered Skipper,2,,,,,,,,2003,5,24,182650,763450
1448,NM826634,NM8263,07/06/2003,Chequered Skipper,2,,,,,,,,2003,6,7,182650,763450
1449,NM827634,NM8263,07/06/2003,Chequered Skipper,2,,,,,,,,2003,6,7,182750,763450
1450,NM827635,NM8263,07/06/2003,Chequered Skipper,1,,,,,,,,2003,6,7,182750,763550
1451,NM831635,NM8363,24/05/2003,Chequered Skipper,2,,,,,,,,2003,5,24,183150,763550
1452,NM831635,NM8363,07/06/2003,Chequered Skipper,2,,,,,,,,2003,6,7,183150,763550
1453,NM832634,NM8363,16/06/2003,Chequered Skipper,1,,,,,,,,2003,6,16,183250,763450
1454,NM832635,NM8363,16/06/2003,Chequered Skipper,1,,,,,,,,2003,6,16,183250,763550
1455,NM832636,NM8363,07/06/2003,Chequered Skipper,2,,,,,,,,2003,6,7,183250,763650
1456,NM836736,NM8373,14/06/2003,Chequered Skipper,1,,,,,,,,2003,6,14,183650,773650
1457,NM837735,NM8373,14/06/2003,Chequered Skipper,1,,,,,,,,2003,6,14,183750,773550
1458,NM837735,NM8373,19/06/2003,Chequered Skipper,2,,,,,,,,2003,6,19,183750,773550
1459,NM839736,NM8373,15/05/2003,Chequered Skipper,2,,,,,,,,2003,5,15,183950,773650
1460,NM839736,NM8373,24/05/2003,Chequered Skipper,1,,,,,,,,2003,5,24,183950,773650
1461,NM839736,NM8373,05/06/2003,Chequered Skipper,3,,,,,,,,2003,6,5,183950,773650
1462,NM839736,NM8373,26/06/2003,Chequered Skipper,2,,,,,,,,2003,6,26,183950,773650
1463,NM840735,NM8473,14/06/2003,Chequered Skipper,1,,,,,,,,2003,6,14,184050,773550
1464,NM840736,NM8473,15/05/2003,Chequered Skipper,2,,,,,,,,2003,5,15,184050,773650
1465,NM840736,NM8473,30/05/2003,Chequered Skipper,1,,,,,,,,2003,5,30,184050,773650
1466,NM840736,NM8473,26/06/2003,Chequered Skipper,2,,,,,,,,2003,6,26,184050,773650
1467,NN1091,NN1091,15/05/2003,Chequered Skipper,4,,,,,,,,2003,5,15,210500,791500
1468,NN1291,NN1291,15/05/2003,Chequered Skipper,2,,,,,,,,2003,5,15,212500,791500
1469,NM943794,NM9479,07/07/2004,Chequered Skipper,0,,,,,,,,2004,7,7,194350,779450
1470,NN1091,NN1091,27/05/2004,Chequered Skipper,1,,,,,,,,2004,5,27,210500,791500
1471,NN1091,NN1091,08/06/2004,Chequered Skipper,11,,,,,,,,2004,6,8,210500,791500
1472,NN1291,NN1291,26/05/2004,Chequered Skipper,3,,,,,,,,2004,5,26,212500,791500
1473,NN1291,NN1291,08/06/2004,Chequered Skipper,5,,,,,,,,2004,6,8,212500,791500
1474,NN1291,NN1291,01/06/2004,Chequered Skipper,4,,,,,,,,2004,6,1,212500,791500
1475,NN160894,NN1689,08/06/2004,Chequered Skipper,1,,,,,,,,2004,6,8,216050,789450
1476,NN165895,NN1689,08/06/2004,Chequered Skipper,4,,,,,,,,2004,6,8,216550,789550
1477,NN119913,NN1191,07/06/2004,Chequered Skipper,1,,,,,,,,2004,6,7,211950,791350
1478,NN121914,NN1291,07/06/2004,Chequered Skipper,2,,,,,,,,2004,6,7,212150,791450
1479,NN122914,NN1291,07/06/2004,Chequered Skipper,4,,,,,,,,2004,6,7,212250,791450
1480,NN122916,NN1291,07/06/2004,Chequered Skipper,1,,,,,,,,2004,6,7,212250,791650
1481,NN143905,NN1490,08/06/2004,Chequered Skipper,1,,,,,,,,2004,6,8,214350,790550
1482,NN144906,NN1490,08/06/2004,Chequered Skipper,2,,,,,,,,2004,6,8,214450,790650
1483,NN144910,NN1491,08/06/2004,Chequered Skipper,1,,,,,,,,2004,6,8,214450,791050
1484,NN145908,NN1490,08/06/2004,Chequered Skipper,1,,,,,,,,2004,6,8,214550,790850
1485,NN145910,NN1491,08/06/2004,Chequered Skipper,1,,,,,,,,2004,6,8,214550,791050
1486,NN053924,NN0592,07/06/2004,Chequered Skipper,6,,,,,,,,2004,6,7,205350,792450
1487,NN074920,NN0792,07/06/2004,Chequered Skipper,2,,,,,,,,2004,6,7,207450,792050
1488,NN075921,NN0792,07/06/2004,Chequered Skipper,24,,,,,,,,2004,6,7,207550,792150
1489,NN103916,NN1091,07/06/2004,Chequered Skipper,2,,,,,,,,2004,6,7,210350,791650
1490,NN104914,NN1091,07/06/2004,Chequered Skipper,2,,,,,,,,2004,6,7,210450,791450
1491,NM7968,NM7968,23/05/2004,Chequered Skipper,1,,,,,,,,2004,5,23,179500,768500
1492,NM7968,NM7968,31/05/2004,Chequered Skipper,8,,,,,,,,2004,5,31,179500,768500
1493,NN292807,NN2980,12/05/2004,Chequered Skipper,1,,,,,,,,2004,5,12,229250,780750
1494,NN173691,NN1769,26/05/2004,Chequered Skipper,0,,,,,,,,2004,5,26,217350,769150
1495,NN292807,NN2980,12/05/2004,Chequered Skipper,1,,,,,,,,2004,5,12,229250,780750
1496,NN1291,NN1291,01/07/2004,Chequered Skipper,1,,,,,,,,2004,7,1,212500,791500
1497,NN094708,NN0970,22/06/2004,Chequered Skipper,1,,,,,,,,2004,6,22,209450,770850
1498,NN096711,NN0971,07/06/2004,Chequered Skipper,1,,,,,,,,2004,6,7,209650,771150
1499,NN096712,NN0971,07/06/2004,Chequered Skipper,1,,,,,,,,2004,6,7,209650,771250
1500,NM746618,NM7461,24/05/2004,Chequered Skipper,1,,,,,,,,2004,5,24,174650,761850
1501,NM746618,NM7461,08/06/2004,Chequered Skipper,2,,,,,,,,2004,6,8,174650,761850
1502,NM746618,NM7461,21/06/2004,Chequered Skipper,1,,,,,,,,2004,6,21,174650,761850
1503,NM746619,NM7461,24/05/2004,Chequered Skipper,2,,,,,,,,2004,5,24,174650,761950
1504,NM747618,NM7461,24/05/2004,Chequered Skipper,2,,,,,,,,2004,5,24,174750,761850
1505,NM747618,NM7461,08/06/2004,Chequered Skipper,1,,,,,,,,2004,6,8,174750,761850
1506,NM747618,NM7461,21/06/2004,Chequered Skipper,1,,,,,,,,2004,6,21,174750,761850
1507,NM826634,NM8263,25/05/2004,Chequered Skipper,1,,,,,,,,2004,5,25,182650,763450
1508,NM826634,NM8263,08/06/2004,Chequered Skipper,1,,,,,,,,2004,6,8,182650,763450
1509,NM827634,NM8263,08/06/2004,Chequered Skipper,2,,,,,,,,2004,6,8,182750,763450
1510,NM827634,NM8263,21/06/2004,Chequered Skipper,2,,,,,,,,2004,6,21,182750,763450
1511,NM827635,NM8263,08/06/2004,Chequered Skipper,2,,,,,,,,2004,6,8,182750,763550
1512,NM828634,NM8263,25/05/2004,Chequered Skipper,2,,,,,,,,2004,5,25,182850,763450
1513,NM828634,NM8263,08/06/2004,Chequered Skipper,1,,,,,,,,2004,6,8,182850,763450
1514,NM831635,NM8363,08/06/2004,Chequered Skipper,2,,,,,,,,2004,6,8,183150,763550
1515,NM831635,NM8363,21/06/2004,Chequered Skipper,1,,,,,,,,2004,6,21,183150,763550
1516,NM835635,NM8363,08/06/2004,Chequered Skipper,2,,,,,,,,2004,6,8,183550,763550
1517,NM836736,NM8373,26/05/2004,Chequered Skipper,2,,,,,,,,2004,5,26,183650,773650
1518,NM836736,NM8373,25/06/2004,Chequered Skipper,2,,,,,,,,2004,6,25,183650,773650
1519,NM837735,NM8373,31/05/2004,Chequered Skipper,2,,,,,,,,2004,5,31,183750,773550
1520,NM837735,NM8373,20/06/2004,Chequered Skipper,1,,,,,,,,2004,6,20,183750,773550
1521,NM839736,NM8373,12/05/2004,Chequered Skipper,2,,,,,,,,2004,5,12,183950,773650
1522,NM839736,NM8373,19/05/2004,Chequered Skipper,1,,,,,,,,2004,5,19,183950,773650
1523,NM839736,NM8373,26/05/2004,Chequered Skipper,1,,,,,,,,2004,5,26,183950,773650
1524,NM839736,NM8373,15/06/2004,Chequered Skipper,2,,,,,,,,2004,6,15,183950,773650
1525,NM839736,NM8373,20/06/2004,Chequered Skipper,1,,,,,,,,2004,6,20,183950,773650
1526,NM839736,NM8373,25/06/2004,Chequered Skipper,2,,,,,,,,2004,6,25,183950,773650
1527,NM840736,NM8473,19/05/2004,Chequered Skipper,1,,,,,,,,2004,5,19,184050,773650
1528,NM840736,NM8473,15/06/2004,Chequered Skipper,1,,,,,,,,2004,6,15,184050,773650
1529,NN1091,NN1091,22/05/2004,Chequered Skipper,2,,,,,,,,2004,5,22,210500,791500
1530,NN095425,NN0942,27/05/2004,Chequered Skipper,D,,,,,,,,2004,5,27,209550,742550
1531,NM999453,NM9945,08/06/2003,Chequered Skipper,6,,,,,,,,2003,6,8,199950,745350
1532,NM977447,NM9744,08/06/2003,Chequered Skipper,1,,,,,,,,2003,6,8,197750,744750
1533,NN036350,NN0335,01/06/2003,Chequered Skipper,C,,,,,,,,2003,6,1,203650,735050
1534,NM995452,NM9945,07/06/2003,Chequered Skipper,B,,,,,,,,2003,6,7,199550,745250
1535,NN027339,NN0233,04/06/2003,Chequered Skipper,1,,,,,,,,2003,6,4,202750,733950
1536,NN033342,NN0334,04/06/2003,Chequered Skipper,3,,,,,,,,2003,6,4,203350,734250
1537,NN043357,NN0435,04/06/2003,Chequered Skipper,1,,,,,,,,2003,6,4,204350,735750
1538,NN045367,NN0436,04/06/2003,Chequered Skipper,1,,,,,,,,2003,6,4,204550,736750
1539,NN052377,NN0537,04/06/2003,Chequered Skipper,3,,,,,,,,2003,6,4,205250,737750
1540,NN055382,NN0538,04/06/2003,Chequered Skipper,1,,,,,,,,2003,6,4,205550,738250
1541,NM979448,NM9744,18/05/2003,Chequered Skipper,1,,,,,,,,2003,5,18,197950,744850
1542,NM998453,NM9945,09/06/2004,Chequered Skipper,7,,,,,,,,2004,6,9,199850,745350
1543,NN005443,NN0044,09/06/2004,Chequered Skipper,2,,,,,,,,2004,6,9,200550,744350
1544,NN038350,NN0335,26/05/2004,Chequered Skipper,10,,,,,,,,2004,5,26,203850,735050
1545,NM980450,NM9845,24/05/2004,Chequered Skipper,4,,,,,,,,2004,5,24,198050,745050
1546,NM980450,NM9845,26/05/2004,Chequered Skipper,19,,,,,,,,2004,5,26,198050,745050
1547,NN025339,NN0233,26/05/2004,Chequered Skipper,4,,,,,,,,2004,5,26,202550,733950
1548,NM76,,00/06/2004,Chequered Skipper,1,,,,,,,,2004,6,0,175000,765000
1549,NM997452,NM9945,30/05/2004,Chequered Skipper,1,,,,,,,,2004,5,30,199750,745250
1550,NN039492,NN0349,30/05/2004,Chequered Skipper,24,,,,,,,,2004,5,30,203950,749250
1551,NM977447,NM9744,30/05/2004,Chequered Skipper,4,,,,,,,,2004,5,30,197750,744750
1552,NN095425,NN0942,27/05/2004,Chequered Skipper,D,,,,,,,,2004,5,27,209550,742550
1553,NN002456,NN0045,21/05/2004,Chequered Skipper,4,,,,,,,,2004,5,21,200250,745650
1554,NN002456,NN0045,29/05/2004,Chequered Skipper,15,,,,,,,,2004,5,29,200250,745650
1555,NM9945,NM9945,20/05/2004,Chequered Skipper,B,,,,,,,,2004,5,20,199500,745500
1556,NM995455,NM9945,20/05/2004,Chequered Skipper,3,,,,,,,,2004,5,20,199550,745550
1557,NM995455,NM9945,21/05/2004,Chequered Skipper,3,,,,,,,,2004,5,21,199550,745550
1558,NN292807,NN2980,12/05/2004,Chequered Skipper,1,,,,,,,,2004,5,12,229250,780750
1559,NN292807,NN2980,12/05/2004,Chequered Skipper,1,,,,,,,,2004,5,12,229250,780750
1560,NM705783,NM7078,02/06/2003,Chequered Skipper,0,,,,,,,,2003,6,2,170550,778350
1561,NM705785,NM7078,02/06/2003,Chequered Skipper,B,,,,,,,,2003,6,2,170550,778550
1562,NN105913,NN1091,30/05/2005,Chequered Skipper,3,,,,,,,,2005,5,30,210550,791350
1563,NN105915,NN1091,30/05/2005,Chequered Skipper,4,,,,,,,,2005,5,30,210550,791550
1564,NN105915,NN1091,06/06/2005,Chequered Skipper,4,,,,,,,,2005,6,6,210550,791550
1565,NN105915,NN1091,11/06/2005,Chequered Skipper,4,,,,,,,,2005,6,11,210550,791550
1566,NN102918,NN1091,06/06/2005,Chequered Skipper,2,,,,,,,,2005,6,6,210250,791850
1567,NN101915,NN1091,24/05/2005,Chequered Skipper,5,,,,,,,,2005,5,24,210150,791550
1568,NN101915,NN1091,30/05/2005,Chequered Skipper,5,,,,,,,,2005,5,30,210150,791550
1569,NN120911,NN1291,06/06/2005,Chequered Skipper,4,,,,,,,,2005,6,6,212050,791150
1570,NN122917,NN1291,06/06/2005,Chequered Skipper,5,,,,,,,,2005,6,6,212250,791750
1571,NN122915,NN1291,11/06/2005,Chequered Skipper,3,,,,,,,,2005,6,11,212250,791550
1572,NN121914,NN1291,06/06/2005,Chequered Skipper,3,,,,,,,,2005,6,6,212150,791450
1573,NN121914,NN1291,11/06/2005,Chequered Skipper,3,,,,,,,,2005,6,11,212150,791450
1574,NM838642,NM8364,30/05/2005,Chequered Skipper,1,,,,,,,,2005,5,30,183850,764250
1575,NM837642,NM8364,14/06/2005,Chequered Skipper,2,,,,,,,,2005,6,14,183750,764250
1576,NM836641,NM8364,24/05/2005,Chequered Skipper,2,,,,,,,,2005,5,24,183650,764150
1577,NM835641,NM8364,30/05/2005,Chequered Skipper,2,,,,,,,,2005,5,30,183550,764150
1578,NM836640,NM8364,06/06/2005,Chequered Skipper,1,,,,,,,,2005,6,6,183650,764050
1579,NM837641,NM8364,24/05/2005,Chequered Skipper,1,,,,,,,,2005,5,24,183750,764150
1580,NM838641,NM8364,24/05/2005,Chequered Skipper,1,,,,,,,,2005,5,24,183850,764150
1581,NM838641,NM8364,30/05/2005,Chequered Skipper,1,,,,,,,,2005,5,30,183850,764150
1582,NM839642,NM8364,30/05/2005,Chequered Skipper,1,,,,,,,,2005,5,30,183950,764250
1583,NM840642,NM8464,24/05/2005,Chequered Skipper,1,,,,,,,,2005,5,24,184050,764250
1584,NM840642,NM8464,30/05/2005,Chequered Skipper,3,,,,,,,,2005,5,30,184050,764250
1585,NN0045,NN0045,31/05/2005,Chequered Skipper,7,,,,,,,,2005,5,31,200500,745500
1586,NN0045,NN0045,10/06/2005,Chequered Skipper,7,,,,,,,,2005,6,10,200500,745500
1587,NN0045,NN0045,31/05/2005,Chequered Skipper,3,,,,,,,,2005,5,31,200500,745500
1588,NN0045,NN0045,31/05/2005,Chequered Skipper,5,,,,,,,,2005,5,31,200500,745500
1589,NN0045,NN0045,10/06/2005,Chequered Skipper,5,,,,,,,,2005,6,10,200500,745500
1590,NN0045,NN0045,06/06/2005,Chequered Skipper,2,,,,,,,,2005,6,6,200500,745500
1591,NN0045,NN0045,24/05/2005,Chequered Skipper,9,,,,,,,,2005,5,24,200500,745500
1592,NN0045,NN0045,31/05/2005,Chequered Skipper,5,,,,,,,,2005,5,31,200500,745500
1593,NN0045,NN0045,15/05/2005,Chequered Skipper,1,,,,,,,,2005,5,15,200500,745500
1594,NN0045,NN0045,10/06/2005,Chequered Skipper,1,,,,,,,,2005,6,10,200500,745500
1595,NM792690,NM7969,10/06/2005,Chequered Skipper,2,,,,,,,,2005,6,10,179250,769050
1596,NM838735,NM8373,07/06/2005,Chequered Skipper,2,,,,,,,,2005,6,7,183850,773550
1597,NM838735,NM8373,12/06/2005,Chequered Skipper,2,,,,,,,,2005,6,12,183850,773550
1598,NM839735,NM8373,12/06/2005,Chequered Skipper,3,,,,,,,,2005,6,12,183950,773550
1599,NM838735,NM8373,26/06/2005,Chequered Skipper,2,,,,,,,,2005,6,26,183850,773550
1600,NM842734,NM8473,26/06/2005,Chequered Skipper,5,,,,,,,,2005,6,26,184250,773450
1601,NM840735,NM8473,29/05/2005,Chequered Skipper,5,,,,,,,,2005,5,29,184050,773550
1602,NN105913,NN1091,06/06/2006,Chequered Skipper,5,,,,,,,,2006,6,6,210550,791350
1603,NN105913,NN1091,14/06/2006,Chequered Skipper,5,,,,,,,,2006,6,14,210550,791350
1604,NN105915,NN1091,06/06/2006,Chequered Skipper,3,,,,,,,,2006,6,6,210550,791550
1605,NN105915,NN1091,14/06/2006,Chequered Skipper,3,,,,,,,,2006,6,14,210550,791550
1606,NN105918,NN1091,06/06/2006,Chequered Skipper,2,,,,,,,,2006,6,6,210550,791850
1607,NN102918,NN1091,14/06/2006,Chequered Skipper,5,,,,,,,,2006,6,14,210250,791850
1608,NN101915,NN1091,31/05/2006,Chequered Skipper,3,,,,,,,,2006,5,31,210150,791550
1609,NN101915,NN1091,14/06/2006,Chequered Skipper,3,,,,,,,,2006,6,14,210150,791550
1610,NN120911,NN1291,06/06/2006,Chequered Skipper,2,,,,,,,,2006,6,6,212050,791150
1611,NN120911,NN1291,13/06/2006,Chequered Skipper,2,,,,,,,,2006,6,13,212050,791150
1612,NN122917,NN1291,06/06/2006,Chequered Skipper,2,,,,,,,,2006,6,6,212250,791750
1613,NN121914,NN1291,06/06/2006,Chequered Skipper,2,,,,,,,,2006,6,6,212150,791450
1614,NN0045,NN0045,10/06/2006,Chequered Skipper,8,,,,,,,,2006,6,10,200500,745500
1615,NN0045,NN0045,06/06/2006,Chequered Skipper,3,,,,,,,,2006,6,6,200500,745500
1616,NN0045,NN0045,10/06/2006,Chequered Skipper,5,,,,,,,,2006,6,10,200500,745500
1617,NN0045,NN0045,10/06/2006,Chequered Skipper,1,,,,,,,,2006,6,10,200500,745500
1618,NN0045,NN0045,06/06/2006,Chequered Skipper,7,,,,,,,,2006,6,6,200500,745500
1619,NN0045,NN0045,30/05/2006,Chequered Skipper,3,,,,,,,,2006,5,30,200500,745500
1620,NM792688,NM7968,11/06/2006,Chequered Skipper,7,,,,,,,,2006,6,11,179250,768850
1621,NM792690,NM7969,06/06/2006,Chequered Skipper,2,,,,,,,,2006,6,6,179250,769050
1622,NM790689,NM7968,11/06/2006,Chequered Skipper,1,,,,,,,,2006,6,11,179050,768950
1623,NM790688,NM7968,06/06/2006,Chequered Skipper,1,,,,,,,,2006,6,6,179050,768850
1624,NM789687,NM7868,06/06/2006,Chequered Skipper,1,,,,,,,,2006,6,6,178950,768750
1625,NM789687,NM7868,11/06/2006,Chequered Skipper,1,,,,,,,,2006,6,11,178950,768750
1626,NM791687,NM7968,06/06/2006,Chequered Skipper,1,,,,,,,,2006,6,6,179150,768750
1627,NM838735,NM8373,05/06/2006,Chequered Skipper,2,,,,,,,,2006,6,5,183850,773550
1628,NM839735,NM8373,05/06/2006,Chequered Skipper,3,,,,,,,,2006,6,5,183950,773550
1629,NM843734,NM8473,05/06/2006,Chequered Skipper,1,,,,,,,,2006,6,5,184350,773450
1630,NM842734,NM8473,05/06/2006,Chequered Skipper,4,,,,,,,,2006,6,5,184250,773450
1631,NM842734,NM8473,10/06/2006,Chequered Skipper,4,,,,,,,,2006,6,10,184250,773450
1632,NM840735,NM8473,05/06/2006,Chequered Skipper,5,,,,,,,,2006,6,5,184050,773550
1633,NN120911,NN1291,12/06/2005,Chequered Skipper,4,,,,,,,,2005,6,12,212050,791150
1634,NM7968,NM7968,10/06/2005,Chequered Skipper,2,,,,,,,,2005,6,10,179500,768500
1635,NN19SW,,18/05/2005,Chequered Skipper,6,,,,,,,,2005,5,18,215000,795000
1636,NN19SW,,24/05/2005,Chequered Skipper,23,,,,,,,,2005,5,24,215000,795000
1637,NN19SW,,30/05/2005,Chequered Skipper,32,,,,,,,,2005,5,30,215000,795000
1638,NN19SW,,06/06/2005,Chequered Skipper,38,,,,,,,,2005,6,6,215000,795000
1639,NN19SW,,11/06/2005,Chequered Skipper,21,,,,,,,,2005,6,11,215000,795000
1640,NN19SW,,21/06/2005,Chequered Skipper,8,,,,,,,,2005,6,21,215000,795000
1641,NN19SW,,25/06/2005,Chequered Skipper,1,,,,,,,,2005,6,25,215000,795000
1642,NM753617,NM7561,31/05/2005,Chequered Skipper,7,,,,,,,,2005,5,31,175350,761750
1643,NM753617,NM7561,06/06/2005,Chequered Skipper,4,,,,,,,,2005,6,6,175350,761750
1644,NM753617,NM7561,10/06/2005,Chequered Skipper,5,,,,,,,,2005,6,10,175350,761750
1645,NM753617,NM7561,11/06/2005,Chequered Skipper,4,,,,,,,,2005,6,11,175350,761750
1646,NM753617,NM7561,17/06/2005,Chequered Skipper,4,,,,,,,,2005,6,17,175350,761750
1647,NM920799,NM9279,22/05/2005,Chequered Skipper,3,,,,,,,,2005,5,22,192050,779950
1648,NM920799,NM9279,29/05/2005,Chequered Skipper,2,,,,,,,,2005,5,29,192050,779950
1649,NM920799,NM9279,31/05/2005,Chequered Skipper,2,,,,,,,,2005,5,31,192050,779950
1650,NM920799,NM9279,06/06/2005,Chequered Skipper,3,,,,,,,,2005,6,6,192050,779950
1651,NM920799,NM9279,08/06/2005,Chequered Skipper,7,,,,,,,,2005,6,8,192050,779950
1652,NM920799,NM9279,10/06/2005,Chequered Skipper,1,,,,,,,,2005,6,10,192050,779950
1653,NM920799,NM9279,14/06/2005,Chequered Skipper,3,,,,,,,,2005,6,14,192050,779950
1654,NM921799,NM9279,22/05/2005,Chequered Skipper,4,,,,,,,,2005,5,22,192150,779950
1655,NM921799,NM9279,29/05/2005,Chequered Skipper,2,,,,,,,,2005,5,29,192150,779950
1656,NM921799,NM9279,06/06/2005,Chequered Skipper,8,,,,,,,,2005,6,6,192150,779950
1657,NM921799,NM9279,10/06/2005,Chequered Skipper,2,,,,,,,,2005,6,10,192150,779950
1658,NM931800,NM9380,22/05/2005,Chequered Skipper,3,,,,,,,,2005,5,22,193150,780050
1659,NM931800,NM9380,29/05/2005,Chequered Skipper,4,,,,,,,,2005,5,29,193150,780050
1660,NM931800,NM9380,06/06/2005,Chequered Skipper,12,,,,,,,,2005,6,6,193150,780050
1661,NM931800,NM9380,08/06/2005,Chequered Skipper,6,,,,,,,,2005,6,8,193150,780050
1662,NM931800,NM9380,10/06/2005,Chequered Skipper,4,,,,,,,,2005,6,10,193150,780050
1663,NM931800,NM9380,14/06/2005,Chequered Skipper,3,,,,,,,,2005,6,14,193150,780050
1664,NM672744,NM6774,10/06/2005,Chequered Skipper,1,,,,,,,,2005,6,10,167250,774450
1665,NM672744,NM6774,11/06/2005,Chequered Skipper,3,,,,,,,,2005,6,11,167250,774450
