,ID,X,Y,species,adults
1070,2027,-5.274720519,56.55780705,Chequered Skipper,Present
1071,2028,-5.274798073,56.55870397,Chequered Skipper,Present
1072,2029,-5.272631318,56.55246834,Chequered Skipper,Present
1073,2030,-5.272631318,56.55246834,Chequered Skipper,Present
1074,2031,-5.272708808,56.55336526,Chequered Skipper,Present
1075,2032,-5.27301881,56.55695294,Chequered Skipper,Present
1076,2033,-5.271084798,56.55340805,Chequered Skipper,Present
1077,2034,-5.271162254,56.55430497,Chequered Skipper,Present
1078,2035,-5.271317178,56.55609882,Chequered Skipper,Present
1079,2036,-5.271472121,56.55789266,Chequered Skipper,Present
1080,2037,-5.271549599,56.55878958,Chequered Skipper,Present
1081,2038,-5.269460784,56.55345082,Chequered Skipper,Present
1082,2039,-5.269538201,56.55434774,Chequered Skipper,Present
1083,2040,-5.269615623,56.55524466,Chequered Skipper,Present
1084,2041,-5.269847915,56.55793543,Chequered Skipper,Present
1085,2042,-5.269847915,56.55793543,Chequered Skipper,Present
1086,2043,-5.267991528,56.55528741,Chequered Skipper,Present
1087,2044,-5.268068916,56.55618434,Chequered Skipper,Present
1088,2045,-5.268068916,56.55618434,Chequered Skipper,Present
1089,2046,-5.268223705,56.55797818,Chequered Skipper,Present
1090,2047,-5.266444778,56.55622706,Chequered Skipper,Present
1091,2048,-5.261572337,56.55635512,Chequered Skipper,Present
1092,2049,-5.264820636,56.55626977,Chequered Skipper,Present
1093,2050,-5.263119216,56.55541553,Chequered Skipper,Present
1094,2051,-5.263119216,56.55541553,Chequered Skipper,Present
1095,2052,-5.263196489,56.55631246,Chequered Skipper,Present
1096,2053,-5.263351048,56.55810631,Chequered Skipper,Present
1097,2054,-5.263351048,56.55810631,Chequered Skipper,Present
1098,2055,-5.263351048,56.55810631,Chequered Skipper,Present
1099,2056,-5.263351048,56.55810631,Chequered Skipper,Present
1100,2057,-5.263428335,56.55900324,Chequered Skipper,Present
1101,2058,-5.263428335,56.55900324,Chequered Skipper,Present
1103,2060,-5.263428335,56.55900324,Chequered Skipper,Present
1104,2061,-5.263582921,56.5607971,Chequered Skipper,Present
1105,2062,-5.263660221,56.56169402,Chequered Skipper,Present
1107,2064,-5.263660221,56.56169402,Chequered Skipper,Present
1108,2065,-5.261649577,56.55725205,Chequered Skipper,Present
1109,2066,-5.261649577,56.55725205,Chequered Skipper,Present
1110,2067,-5.26172682,56.55814898,Chequered Skipper,Present
1112,2069,-5.261804069,56.55904591,Chequered Skipper,Present
1113,2070,-5.261804069,56.55904591,Chequered Skipper,Present
1114,2071,-5.261881321,56.55994284,Chequered Skipper,Present
1116,2073,-5.261958578,56.56083977,Chequered Skipper,Present
1118,2075,-5.261958578,56.56083977,Chequered Skipper,Present
1119,2076,-5.26203584,56.5617367,Chequered Skipper,Present
1120,2077,-5.26203584,56.5617367,Chequered Skipper,Present
1122,2079,-5.262113106,56.56263363,Chequered Skipper,Present
1123,2080,-5.260102588,56.55819163,Chequered Skipper,Present
1124,2081,-5.260102588,56.55819163,Chequered Skipper,Present
1125,2082,-5.260102588,56.55819163,Chequered Skipper,Present
1126,2083,-5.260179798,56.55908856,Chequered Skipper,Present
1127,2084,-5.260179798,56.55908856,Chequered Skipper,Present
1129,2086,-5.260334231,56.56088242,Chequered Skipper,Present
1130,2087,-5.260334231,56.56088242,Chequered Skipper,Present
1131,2088,-5.260411454,56.56177935,Chequered Skipper,Present
1132,2089,-5.260411454,56.56177935,Chequered Skipper,Present
1134,2091,-5.260488682,56.56267628,Chequered Skipper,Present
1135,2092,-5.260565914,56.56357321,Chequered Skipper,Present
1136,2093,-5.258324022,56.55644039,Chequered Skipper,Present
1137,2094,-5.258324022,56.55644039,Chequered Skipper,Present
1138,2095,-5.258555523,56.55913118,Chequered Skipper,Present
1139,2096,-5.258555523,56.55913118,Chequered Skipper,Present
1140,2097,-5.258555523,56.55913118,Chequered Skipper,Present
1141,2098,-5.258632699,56.56002812,Chequered Skipper,Present
1142,2099,-5.258787064,56.56182198,Chequered Skipper,Present
1144,2101,-5.258787064,56.56182198,Chequered Skipper,Present
1145,2102,-5.258864254,56.56271891,Chequered Skipper,Present
1147,2104,-5.258864254,56.56271891,Chequered Skipper,Present
1148,2105,-5.258941448,56.56361584,Chequered Skipper,Present
1149,2106,-5.259018646,56.56451277,Chequered Skipper,Present
1150,2107,-5.256776981,56.55737992,Chequered Skipper,Present
1151,2108,-5.256931243,56.55917379,Chequered Skipper,Present
1152,2109,-5.256931243,56.55917379,Chequered Skipper,Present
1153,2110,-5.256931243,56.55917379,Chequered Skipper,Present
1154,2111,-5.257008381,56.56007072,Chequered Skipper,Present
1155,2112,-5.257085523,56.56096766,Chequered Skipper,Present
1156,2113,-5.25716267,56.56186459,Chequered Skipper,Present
1157,2114,-5.257239821,56.56276152,Chequered Skipper,Present
1158,2115,-5.257239821,56.56276152,Chequered Skipper,Present
1159,2116,-5.257316977,56.56365846,Chequered Skipper,Present
1160,2117,-5.257394137,56.56455539,Chequered Skipper,Present
1161,2118,-5.257471301,56.56545232,Chequered Skipper,Present
1162,2119,-5.255152774,56.5574225,Chequered Skipper,Present
1163,2120,-5.255152774,56.5574225,Chequered Skipper,Present
1164,2121,-5.255229864,56.55831944,Chequered Skipper,Present
1165,2122,-5.255538271,56.56190718,Chequered Skipper,Present
1166,2123,-5.255692501,56.56370105,Chequered Skipper,Present
1167,2124,-5.255692501,56.56370105,Chequered Skipper,Present
1168,2125,-5.255846749,56.56549491,Chequered Skipper,Present
1169,2126,-5.253605614,56.558362,Chequered Skipper,Present
1170,2127,-5.253605614,56.558362,Chequered Skipper,Present
1171,2128,-5.254145105,56.56464055,Chequered Skipper,Present
1172,2129,-5.254145105,56.56464055,Chequered Skipper,Present
1173,2130,-5.254222192,56.56553749,Chequered Skipper,Present
1174,2131,-5.252366496,56.56288923,Chequered Skipper,Present
1175,2132,-5.250742046,56.56293175,Chequered Skipper,Present
1181,2138,-5.259870985,56.55550083,Chequered Skipper,Present
1187,2144,-5.255152774,56.5574225,Chequered Skipper,Present
1188,2145,-5.255229864,56.55831944,Chequered Skipper,Present
1191,2148,-5.253990942,56.56284668,Chequered Skipper,Present
1193,2150,-5.252443537,56.56378616,Chequered Skipper,Present
1194,2151,-5.252520582,56.5646831,Chequered Skipper,Present
1198,2155,-5.247646987,56.56481062,Chequered Skipper,Present
1199,2156,-5.247800861,56.56660451,Chequered Skipper,Present
1209,2166,-5.182571839,56.4685111,Chequered Skipper,Present
1210,2167,-5.182646959,56.46940811,Chequered Skipper,Present
1212,2169,-5.178085309,56.47312082,Chequered Skipper,Present
1214,2171,-5.176539566,56.47405935,Chequered Skipper,Present
1221,2178,-5.331012434,56.55001708,Chequered Skipper,Present
1222,2179,-5.204200109,56.45536899,Chequered Skipper,Present
1223,2180,-5.202655727,56.45630783,Chequered Skipper,Present
1225,2182,-5.763746075,56.71118659,Chequered Skipper,Present
1227,2184,-4.802697398,56.88752506,Chequered Skipper,Present
1229,2186,-5.432164544,56.87539935,Chequered Skipper,Present
1230,2187,-5.546969762,56.68338953,Chequered Skipper,Present
1231,2188,-5.546969762,56.68338953,Chequered Skipper,Present
1232,2189,-5.250277763,56.86049277,Chequered Skipper,Present
1234,2191,-5.734944181,56.76690079,Chequered Skipper,Present
1235,2192,-5.540396508,56.71774058,Chequered Skipper,Present
1236,2193,-5.53721951,56.71872995,Chequered Skipper,Present
1237,2194,-5.53378976,56.71702927,Chequered Skipper,Present
1238,2195,-5.772255075,56.7145255,Chequered Skipper,Present
1245,2202,-5.405966291,56.85813755,Chequered Skipper,Present
1251,2208,-5.118948214,56.97800133,Chequered Skipper,Present
1267,2224,-5.092292539,56.97416925,Chequered Skipper,Present
1269,2226,-5.049467905,56.85297781,Chequered Skipper,Present
1272,2229,-5.566897604,56.56594133,Chequered Skipper,Present
1273,2230,-5.557068975,56.56532418,Chequered Skipper,Present
1274,2231,-5.563902758,56.56872452,Chequered Skipper,Present
1275,2232,-5.55331591,56.56003723,Chequered Skipper,Present
1276,2233,-5.563754236,56.54984833,Chequered Skipper,Present
1277,2234,-5.560591787,56.55083813,Chequered Skipper,Present
1280,2237,-5.559136889,56.55267798,Chequered Skipper,Present
1283,2240,-5.551019362,56.55291041,Chequered Skipper,Present
1284,2241,-5.551387776,56.71293221,Chequered Skipper,Present
1285,2242,-5.53901882,56.72047689,Chequered Skipper,Present
1292,2249,-5.092292539,56.97416925,Chequered Skipper,Present
1302,2259,-5.281139557,56.55673866,Chequered Skipper,Present
1303,2260,-5.281061858,56.55584175,Chequered Skipper,Present
1304,2261,-5.277968899,56.55772135,Chequered Skipper,Present
1305,2262,-5.288870786,56.55203932,Chequered Skipper,Present
1307,2264,-5.763746075,56.71118659,Chequered Skipper,Present
1311,2268,-5.551387776,56.71293221,Chequered Skipper,Present
1315,2272,-5.188868267,56.44677474,Chequered Skipper,Present
1316,2273,-5.1594366,56.46370895,Chequered Skipper,Present
1317,2274,-5.404987356,56.52193923,Chequered Skipper,Present
1318,2275,-4.945649029,56.61728099,Chequered Skipper,Present
1319,2276,-5.616249417,56.69038572,Chequered Skipper,Present
1320,2277,-4.989583434,56.61623231,Chequered Skipper,Present
1321,2278,-5.08266995,56.55822752,Chequered Skipper,Present
1322,2279,-5.029156181,56.58111715,Chequered Skipper,Present
1323,2280,-5.017439083,56.59758194,Chequered Skipper,Present
1324,2281,-5.392356903,56.67151935,Chequered Skipper,Present
1325,2282,-5.343608957,56.69261659,Chequered Skipper,Present
1341,2298,-5.078173214,56.48283148,Chequered Skipper,Present
1343,2300,-5.257968944,56.43868554,Chequered Skipper,Present
1344,2301,-5.257968944,56.43868554,Chequered Skipper,Present
1345,2302,-5.405966291,56.85813755,Chequered Skipper,Present
1349,2306,-5.432164544,56.87539935,Chequered Skipper,Present
1350,2307,-5.199330872,56.59033573,Chequered Skipper,Present
1352,2309,-5.20150374,56.58713349,Chequered Skipper,Present
1355,2312,-5.093935099,56.97412861,Chequered Skipper,Present
1358,2315,-5.80725565,56.89868373,Chequered Skipper,Present
1363,2320,-5.74682525,56.90231087,Chequered Skipper,Present
1364,2321,-5.74518696,56.90236004,Chequered Skipper,Present
1365,2322,-5.678473596,56.7586913,Chequered Skipper,Present
1367,2324,-5.670663089,56.76251812,Chequered Skipper,Present
1368,2325,-5.667485926,56.76351081,Chequered Skipper,Present
1369,2326,-5.665853538,56.76355887,Chequered Skipper,Present
1371,2328,-5.635113521,56.78423956,Chequered Skipper,Present
1372,2329,-5.628580104,56.78443,Chequered Skipper,Present
1373,2330,-5.813069896,56.60088648,Chequered Skipper,Present
1374,2331,-5.602357612,56.75012735,Chequered Skipper,Present
1375,2332,-5.619453609,56.75772329,Chequered Skipper,Present
1383,2340,-5.257996916,56.86433661,Chequered Skipper,Present
1384,2341,-5.00228019,56.77592276,Chequered Skipper,Present
1385,2342,-4.82721695,56.88607346,Chequered Skipper,Present
1386,2343,-4.820592918,56.88532451,Chequered Skipper,Present
1390,2347,-4.904807018,56.89148271,Chequered Skipper,Present
1393,2350,-4.903167801,56.89152084,Chequered Skipper,Present
1396,2353,-4.955762493,56.89208444,Chequered Skipper,Present
1397,2354,-4.905294866,56.89776299,Chequered Skipper,Present
1401,2358,-5.092292539,56.97416925,Chequered Skipper,Present
1402,2359,-5.095897431,56.54081939,Chequered Skipper,Present
1404,2361,-5.264833166,56.42412142,Chequered Skipper,Present
1406,2363,-5.365030909,56.54820086,Chequered Skipper,Present
1407,2364,-5.327686106,56.54920728,Chequered Skipper,Present
1413,2370,-5.247959165,56.55895927,Chequered Skipper,Present
1414,2371,-5.247959165,56.55895927,Chequered Skipper,Present
1419,2376,-5.112723599,56.84422471,Chequered Skipper,Present
1434,2391,-5.019903775,56.58763448,Chequered Skipper,Present
1439,2396,-5.797424302,56.78569174,Chequered Skipper,Present
1443,2400,-5.301033897,56.98006724,Chequered Skipper,Present
1444,2401,-5.284608788,56.98049993,Chequered Skipper,Present
1447,2404,-5.333080688,56.97022737,Chequered Skipper,Present
1449,2406,-5.301033897,56.98006724,Chequered Skipper,Present
1454,2411,-5.10574636,56.70057736,Chequered Skipper,Present
1457,2414,-5.253605614,56.558362,Chequered Skipper,Present
1459,2416,-5.28407675,56.55306516,Chequered Skipper,Present
1460,2417,-5.284154512,56.55396207,Chequered Skipper,Present
1461,2418,-5.281061858,56.55584175,Chequered Skipper,Present
1462,2419,-5.279515417,56.55678156,Chequered Skipper,Present
1463,2420,-5.279515417,56.55678156,Chequered Skipper,Present
1464,2421,-5.277503206,56.55233986,Chequered Skipper,Present
1465,2422,-5.277503206,56.55233986,Chequered Skipper,Present
1466,2423,-5.277968899,56.55772135,Chequered Skipper,Present
1467,2424,-5.277968899,56.55772135,Chequered Skipper,Present
1468,2425,-5.277968899,56.55772135,Chequered Skipper,Present
1469,2426,-5.276422304,56.55866113,Chequered Skipper,Present
1470,2427,-5.274410345,56.55421937,Chequered Skipper,Present
1471,2428,-5.274798073,56.55870397,Chequered Skipper,Present
1472,2429,-5.272786302,56.55426218,Chequered Skipper,Present
1473,2430,-5.271162254,56.55430497,Chequered Skipper,Present
1474,2431,-5.269615623,56.55524466,Chequered Skipper,Present
1475,2432,-5.267991528,56.55528741,Chequered Skipper,Present
1476,2433,-5.268068916,56.55618434,Chequered Skipper,Present
1477,2434,-5.266522132,56.55712399,Chequered Skipper,Present
1478,2435,-5.263119216,56.55541553,Chequered Skipper,Present
1479,2436,-5.263119216,56.55541553,Chequered Skipper,Present
1480,2437,-5.263196489,56.55631246,Chequered Skipper,Present
1481,2438,-5.263428335,56.55900324,Chequered Skipper,Present
1482,2439,-5.263428335,56.55900324,Chequered Skipper,Present
1483,2440,-5.263582921,56.5607971,Chequered Skipper,Present
1484,2441,-5.261495103,56.55545819,Chequered Skipper,Present
1485,2442,-5.261958578,56.56083977,Chequered Skipper,Present
1486,2443,-5.259870985,56.55550083,Chequered Skipper,Present
1487,2444,-5.260102588,56.55819163,Chequered Skipper,Present
1488,2445,-5.258324022,56.55644039,Chequered Skipper,Present
1489,2446,-5.258324022,56.55644039,Chequered Skipper,Present
1490,2447,-5.258555523,56.55913118,Chequered Skipper,Present
1491,2448,-5.258941448,56.56361584,Chequered Skipper,Present
1492,2449,-5.256699857,56.55648299,Chequered Skipper,Present
1493,2450,-5.256776981,56.55737992,Chequered Skipper,Present
1494,2451,-5.256776981,56.55737992,Chequered Skipper,Present
1495,2452,-5.256931243,56.55917379,Chequered Skipper,Present
1496,2453,-5.243612896,56.46063708,Chequered Skipper,Present
1497,2454,-5.241992799,56.46067944,Chequered Skipper,Present
1498,2455,-5.223481518,56.39553804,Chequered Skipper,Present
1499,2456,-5.223481518,56.39553804,Chequered Skipper,Present
1501,2458,-5.211422697,56.57923655,Chequered Skipper,Present
1502,2459,-5.198724113,56.58315988,Chequered Skipper,Present
1503,2460,-5.196451257,56.55625034,Chequered Skipper,Present
1504,2461,-5.797424302,56.78569174,Chequered Skipper,Present
1505,2462,-5.247959165,56.55895927,Chequered Skipper,Present
1506,2463,-5.264201813,56.55853343,Chequered Skipper,Present
1508,2465,-5.085480527,56.55276435,Chequered Skipper,Present
1509,2466,-4.947142455,56.8868953,Chequered Skipper,Present
1510,2467,-4.942296147,56.88790843,Chequered Skipper,Present
1512,2469,-5.258324022,56.55644039,Chequered Skipper,Present
1513,2470,-5.256931243,56.55917379,Chequered Skipper,Present
1516,2473,-5.112723599,56.84422471,Chequered Skipper,Present
1517,2474,-5.067257732,56.84984516,Chequered Skipper,Present
1520,2477,-5.290416802,56.5510994,Chequered Skipper,Present
1521,2478,-5.247959165,56.55895927,Chequered Skipper,Present
1525,2482,-5.019903775,56.58763448,Chequered Skipper,Present
1527,2484,-5.078306756,56.564628,Chequered Skipper,Present
1530,2487,-5.22373664,56.57082715,Chequered Skipper,Present
1531,2488,-5.223889417,56.57262107,Chequered Skipper,Present
1532,2489,-5.328237673,56.55548537,Chequered Skipper,Present
1533,2490,-5.247959165,56.55895927,Chequered Skipper,Present
1539,2496,-5.29508692,56.97797683,Chequered Skipper,Present
1540,2497,-5.286874835,56.97819305,Chequered Skipper,Present
1541,2498,-5.34492041,56.98294579,Chequered Skipper,Present
1543,2500,-5.341267721,56.96056981,Chequered Skipper,Present
1546,2503,-5.271153529,56.45047449,Chequered Skipper,Present
1547,2504,-5.227751127,56.57971235,Chequered Skipper,Present
1548,2505,-5.221479329,56.58257196,Chequered Skipper,Present
1549,2506,-5.148792659,56.51162273,Chequered Skipper,Present
1551,2508,-5.143999712,56.51264316,Chequered Skipper,Present
1552,2509,-5.143999712,56.51264316,Chequered Skipper,Present
1553,2510,-5.161248741,56.50501361,Chequered Skipper,Present
1557,2514,-5.25685411,56.55827685,Chequered Skipper,Present
1558,2515,-5.256931243,56.55917379,Chequered Skipper,Present
1559,2516,-5.267297129,56.4528236,Chequered Skipper,Present
1560,2517,-5.265600373,56.45196932,Chequered Skipper,Present
1561,2518,-5.264134667,56.45380585,Chequered Skipper,Present
1562,2519,-5.261899355,56.44667292,Chequered Skipper,Present
1563,2520,-5.261976282,56.44756987,Chequered Skipper,Present
1566,2523,-5.258324022,56.55644039,Chequered Skipper,Present
1567,2524,-5.253682671,56.55925894,Chequered Skipper,Present
1570,2527,-5.10574636,56.70057736,Chequered Skipper,Present
1571,2528,-5.10574636,56.70057736,Chequered Skipper,Present
1572,2529,-5.293286019,56.97622644,Chequered Skipper,Present
1573,2530,-5.291643685,56.9762697,Chequered Skipper,Present
1574,2531,-5.283589968,56.97827938,Chequered Skipper,Present
1575,2532,-5.329015712,56.97078519,Chequered Skipper,Present
1577,2534,-5.258589445,56.42698263,Chequered Skipper,Present
1578,2535,-5.381929979,56.5369537,Chequered Skipper,Present
1582,2539,-5.842126385,56.67821937,Chequered Skipper,Present
1583,2540,-4.915426858,56.89078578,Chequered Skipper,Present
1586,2543,-5.218763664,56.72287604,Chequered Skipper,Present
1587,2544,-5.152356632,56.6913155,Chequered Skipper,Present
1588,2545,-5.083151737,56.7339482,Chequered Skipper,Present
1600,2557,-5.848205167,56.83358742,Chequered Skipper,Present
1602,2559,-5.053736874,56.57287495,Chequered Skipper,Present
1603,2560,-5.036765182,56.56430214,Chequered Skipper,Present
1606,2563,-5.021948495,56.58264096,Chequered Skipper,Present
1609,2566,-5.008545279,56.61892093,Chequered Skipper,Present
1610,2567,-4.991562595,56.61034211,Chequered Skipper,Present
1613,2570,-5.099553318,56.53578421,Chequered Skipper,Present
1617,2574,-5.069261249,56.56350348,Chequered Skipper,Present
1618,2575,-5.559052629,56.55178133,Chequered Skipper,Present
1619,2576,-5.559136889,56.55267798,Chequered Skipper,Present
1620,2577,-5.548276375,56.55838321,Chequered Skipper,Present
1622,2579,-5.562278583,56.56877112,Chequered Skipper,Present
1623,2580,-5.208593844,56.77617484,Chequered Skipper,Present
1624,2581,-5.197539485,56.78095356,Chequered Skipper,Present
1625,2582,-5.183289992,56.7867118,Chequered Skipper,Present
1626,2583,-5.180249473,56.78948614,Chequered Skipper,Present
1627,2584,-5.080973378,56.81714796,Chequered Skipper,Present
1628,2585,-5.034670082,56.77154282,Chequered Skipper,Present
1629,2586,-5.028062584,56.7708047,Chequered Skipper,Present
1630,2587,-5.026428814,56.77084438,Chequered Skipper,Present
1632,2589,-5.201968488,56.78488496,Chequered Skipper,Present
1633,2590,-5.037084505,56.77103457,Chequered Skipper,Present
1636,2593,-5.052844513,56.83401923,Chequered Skipper,Present
1639,2596,-5.514445863,56.62362721,Chequered Skipper,Present
1641,2598,-5.178039241,56.69560635,Chequered Skipper,Present
1642,2599,-5.129128926,56.69684561,Chequered Skipper,Present
1643,2600,-5.216595694,56.71663958,Chequered Skipper,Present
1645,2602,-5.216978939,56.72112431,Chequered Skipper,Present
1652,2609,-5.786551978,56.74286391,Chequered Skipper,Present
1653,2610,-5.584515321,56.7002947,Chequered Skipper,Present
1654,2611,-5.554563905,56.71194249,Chequered Skipper,Present
1655,2612,-5.928402555,56.68316728,Chequered Skipper,Present
1656,2613,-5.848205167,56.83358742,Chequered Skipper,Present
1657,2614,-5.28724686,56.55208232,Chequered Skipper,Present
1658,2615,-5.285700724,56.5530222,Chequered Skipper,Present
1659,2616,-5.28407675,56.55306516,Chequered Skipper,Present
1660,2617,-5.282685956,56.55579883,Chequered Skipper,Present
1661,2618,-5.280906474,56.55404792,Chequered Skipper,Present
1662,2619,-5.281061858,56.55584175,Chequered Skipper,Present
1663,2620,-5.281061858,56.55584175,Chequered Skipper,Present
1664,2621,-5.279437756,56.55588465,Chequered Skipper,Present
1665,2622,-5.279593082,56.55767847,Chequered Skipper,Present
1666,2623,-5.27781365,56.55592752,Chequered Skipper,Present
1667,2624,-5.27781365,56.55592752,Chequered Skipper,Present
1668,2625,-5.27781365,56.55592752,Chequered Skipper,Present
1669,2626,-5.27781365,56.55592752,Chequered Skipper,Present
1670,2627,-5.277968899,56.55772135,Chequered Skipper,Present
1671,2628,-5.277968899,56.55772135,Chequered Skipper,Present
1672,2629,-5.277968899,56.55772135,Chequered Skipper,Present
1673,2630,-5.276267122,56.5568673,Chequered Skipper,Present
1674,2631,-5.276267122,56.5568673,Chequered Skipper,Present
1675,2632,-5.276267122,56.5568673,Chequered Skipper,Present
1676,2633,-5.276267122,56.5568673,Chequered Skipper,Present
1677,2634,-5.274642969,56.55691013,Chequered Skipper,Present
1678,2635,-5.274642969,56.55691013,Chequered Skipper,Present
1679,2636,-5.274642969,56.55691013,Chequered Skipper,Present
1680,2637,-5.274798073,56.55870397,Chequered Skipper,Present
1681,2638,-5.274798073,56.55870397,Chequered Skipper,Present
1682,2639,-5.274798073,56.55870397,Chequered Skipper,Present
1683,2640,-5.273173838,56.55874678,Chequered Skipper,Present
1684,2641,-5.271394647,56.55699574,Chequered Skipper,Present
1685,2642,-5.271549599,56.55878958,Chequered Skipper,Present
1686,2643,-5.26977048,56.55703851,Chequered Skipper,Present
1687,2644,-5.269847915,56.55793543,Chequered Skipper,Present
1688,2645,-5.269847915,56.55793543,Chequered Skipper,Present
1689,2646,-5.269847915,56.55793543,Chequered Skipper,Present
1690,2647,-5.269925355,56.55883235,Chequered Skipper,Present
1691,2648,-5.269925355,56.55883235,Chequered Skipper,Present
1692,2649,-5.258555523,56.55913118,Chequered Skipper,Present
1693,2650,-5.256776981,56.55737992,Chequered Skipper,Present
1694,2651,-5.256931243,56.55917379,Chequered Skipper,Present
1695,2652,-5.255384059,56.56011331,Chequered Skipper,Present
1696,2653,-5.255461163,56.56101024,Chequered Skipper,Present
1697,2654,-5.255461163,56.56101024,Chequered Skipper,Present
1698,2655,-5.253759732,56.56015587,Chequered Skipper,Present
1699,2656,-5.25228946,56.56199229,Chequered Skipper,Present
1700,2657,-5.252366496,56.56288923,Chequered Skipper,Present
1701,2658,-5.250742046,56.56293175,Chequered Skipper,Present
1702,2659,-5.250819048,56.56382869,Chequered Skipper,Present
1703,2660,-5.249348496,56.56566508,Chequered Skipper,Present
1704,2661,-5.247723922,56.56570757,Chequered Skipper,Present
1707,2664,-5.294365588,56.44671352,Chequered Skipper,Present
1708,2665,-5.292746165,56.44675654,Chequered Skipper,Present
1711,2668,-5.264201813,56.55853343,Chequered Skipper,Present
1712,2669,-5.35698186,56.51245893,Chequered Skipper,Present
1716,2673,-5.055776384,56.56788093,Chequered Skipper,Present
1717,2674,-5.054223776,56.568818,Chequered Skipper,Present
1718,2675,-5.050901456,56.56800074,Chequered Skipper,Present
1719,2676,-5.034651426,56.56839875,Chequered Skipper,Present
1720,2677,-5.033385769,56.57292406,Chequered Skipper,Present
1722,2679,-5.029919918,56.570312,Chequered Skipper,Present
1723,2680,-5.030494411,56.57748901,Chequered Skipper,Present
1724,2681,-5.028510092,56.57304301,Chequered Skipper,Present
1726,2683,-5.028797201,56.57663152,Chequered Skipper,Present
1727,2684,-5.027100068,56.575774,Chequered Skipper,Present
1728,2685,-5.025546421,56.57671072,Chequered Skipper,Present
1729,2686,-5.025689847,56.57850498,Chequered Skipper,Present
1731,2688,-5.017582239,56.59937621,Chequered Skipper,Present
1733,2690,-5.00585468,56.61583998,Chequered Skipper,Present
1734,2691,-5.004013663,56.61318788,Chequered Skipper,Present
1737,2694,-5.002457929,56.61412433,Chequered Skipper,Present
1738,2695,-4.997576805,56.61424212,Chequered Skipper,Present
1740,2697,-4.983216448,56.61818297,Chequered Skipper,Present
1741,2698,-4.983287268,56.61908013,Chequered Skipper,Present
1742,2699,-5.095824158,56.53992231,Chequered Skipper,Present
1744,2701,-5.092723124,56.54179739,Chequered Skipper,Present
1746,2703,-5.08969492,56.54456947,Chequered Skipper,Present
1747,2704,-5.085261361,56.5500731,Chequered Skipper,Present
1748,2705,-5.083783227,56.5519076,Chequered Skipper,Present
1749,2706,-5.083856248,56.55280469,Chequered Skipper,Present
1750,2707,-5.082377943,56.55463918,Chequered Skipper,Present
1751,2708,-5.080899498,56.55647366,Chequered Skipper,Present
1752,2709,-5.076390446,56.56107989,Chequered Skipper,Present
1754,2711,-5.292009568,56.50386115,Chequered Skipper,Present
1759,2716,-5.300609731,56.44385051,Chequered Skipper,Present
1760,2717,-5.216595694,56.71663958,Chequered Skipper,Present
1762,2719,-5.214887968,56.71578476,Chequered Skipper,Present
1763,2720,-5.215347616,56.72116645,Chequered Skipper,Present
1766,2723,-5.147244645,56.51256092,Chequered Skipper,Present
1768,2725,-5.137509797,56.51280738,Chequered Skipper,Present
1769,2726,-5.121653752,56.51770174,Chequered Skipper,Present
1770,2727,-5.16653979,56.49049581,Chequered Skipper,Present
1774,2731,-5.160651131,56.49783739,Chequered Skipper,Present
1777,2734,-5.160949902,56.5014255,Chequered Skipper,Present
1778,2735,-5.160949902,56.5014255,Chequered Skipper,Present
1779,2736,-5.1583031,56.50868431,Chequered Skipper,Present
1780,2737,-5.155133119,56.50966387,Chequered Skipper,Present
1781,2738,-5.848205167,56.83358742,Chequered Skipper,Present
1782,2739,-5.924471541,56.68464019,Chequered Skipper,Present
1783,2740,-5.917491565,56.68036422,Chequered Skipper,Present
1784,2741,-5.092515774,56.9768603,Chequered Skipper,Present
1786,2743,-4.979118785,56.7728832,Chequered Skipper,Present
1787,2744,-5.093860657,56.97323159,Chequered Skipper,Present
1804,2761,-5.132851624,56.79068649,Chequered Skipper,Present
1805,2762,-5.558693011,56.56527765,Chequered Skipper,Present
1806,2763,-5.553231764,56.55914057,Chequered Skipper,Present
1810,2767,-5.023233444,56.7718208,Chequered Skipper,Present
1811,2768,-5.013502404,56.77295535,Chequered Skipper,Present
1813,2770,-5.014230734,56.72080416,Chequered Skipper,Present
1814,2771,-5.025075282,56.71335028,Chequered Skipper,Present
1815,2772,-5.005929307,56.71920712,Chequered Skipper,Present
1820,2777,-5.77586397,56.73419713,Chequered Skipper,Present
1826,2783,-5.45009599,56.87400586,Chequered Skipper,Present
1827,2784,-5.448293117,56.8722577,Chequered Skipper,Present
1833,2790,-5.78085564,56.71876021,Chequered Skipper,Present
1834,2791,-5.779315436,56.71970613,Chequered Skipper,Present
1836,2793,-5.776324767,56.72249433,Chequered Skipper,Present
1837,2794,-5.095652142,56.97498495,Chequered Skipper,Present
1838,2795,-5.093860657,56.97323159,Chequered Skipper,Present
1840,2797,-5.086729226,56.97655389,Chequered Skipper,Present
1841,2798,-5.257216539,56.85536772,Chequered Skipper,Present
1842,2799,-5.250122043,56.85869897,Chequered Skipper,Present
1845,2802,-5.282530495,56.55400501,Chequered Skipper,Present
1846,2803,-5.281061858,56.55584175,Chequered Skipper,Present
1847,2804,-5.281139557,56.55673866,Chequered Skipper,Present
1848,2805,-5.279515417,56.55678156,Chequered Skipper,Present
1849,2806,-5.279593082,56.55767847,Chequered Skipper,Present
1850,2807,-5.277968899,56.55772135,Chequered Skipper,Present
